TimeStamp;Hue;Brightness;ExposureTime;ExposureComp;ISO;AWB;FocusDist;Zoom
1278374302548740;14;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278374402510470;16;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278375135651200;17;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278376835194430;17;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278377068451430;19;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278377101781930;17;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278377335081160;17;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278377701637660;16;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278377934882660;14;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278378268129160;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278378334777660;19;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278378401425160;17;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278378534734890;20;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278378734666390;19;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278379534484620;20;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278379601171890;17;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278380600931620;24;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278380867449850;21;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278381233995350;20;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278381267390850;24;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278381600566850;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278381800501350;20;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278381833879850;21;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278382033785580;22;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278382600284310;22;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278382700257810;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278383266778310;21;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278383699996540;19;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278383800061310;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278383899934540;24;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278383966587810;20;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278384366480040;27;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278384699714040;23;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278385366207270;26;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278385899395770;26;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278385966042270;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278386066012770;23;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278386432578000;26;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278386699170500;26;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278387132389500;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278387165721230;27;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278387998826230;22;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278388032145730;25;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278389431766690;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278389631708690;30;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278389765010690;26;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278389898305190;30;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278389931627690;28;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278390031606690;34;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278390264892920;33;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278390831386920;32;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278391131342920;27;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278391231278920;30;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278391697817650;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278391931084150;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278392464276880;35;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278392564249880;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278392664220380;35;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278392930820880;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278393064114880;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278393897224610;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278394563705110;41;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278395430133840;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278395663404840;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278395896671570;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278395963332070;37;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278396896407300;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278397829482800;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278397896130800;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278398262746030;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
